fx,time(s)
-428.78,18655
-428.78,18656
-428.78,18657
-428.79,18658
-428.79,18660
-428.79,18663
-428.79,18666
-428.79,18667
-428.79,18668
-428.79,18671
-428.79,18676
-428.79,18678
-428.79,18685
-428.79,18688
-428.79,18688
-428.79,18689
-428.79,18690
-428.79,18690
-428.79,18690
-428.79,18690
-428.79,18691
-428.79,18692
-428.79,18692
-428.79,18693
-428.79,18693
-428.79,18693
-428.79,18693
-428.79,18693
-428.79,18694
-428.79,18694
-428.79,18697
-428.79,18697
-428.79,18701
-428.79,18703
-428.79,18705
-428.79,18712
-428.79,18715
-428.79,18716
-428.79,18722
-428.79,18725
-428.79,18730
-428.79,18730
-428.79,18732
-428.79,18737
-428.79,18742
-428.79,18744
-428.79,18747
-428.79,18750
-428.8,18752
-428.8,18752
-428.8,18752
-428.8,18752
-428.8,18754
-428.8,18755
-428.8,18755
-428.8,18756
-428.8,18756
-428.8,18756
-428.8,18756
-428.8,18756
-428.8,18756
-428.8,18757
-428.8,18757
-428.8,18758
-428.8,18759
-428.8,18759
-428.8,18762
-428.8,18763
-428.8,18763
-428.8,18767
-428.8,18770
-428.8,18772
-428.8,18774
-428.8,18777
-428.8,18779
-428.8,18781
-428.8,18785
-428.8,18786
-428.8,18790
-428.8,18794
-428.8,18797
-428.8,18805
-428.8,18806
-428.8,18806
-428.8,18807
-428.8,18807
-428.8,18808
-428.8,18808
-428.8,18808
-428.8,18808
-428.8,18808
-428.8,18808
-428.8,18809
-428.8,18810
-428.8,18810
-428.8,18810
-428.8,18812
-428.8,18814
-428.8,18816
-428.8,18819
-428.8,18820
-428.8,18820
-428.8,18822
-428.8,18825
-428.8,18827
-428.8,18830
-428.8,18837
-428.8,18845
-428.8,18850
-428.81,18852
-428.81,18857
-428.81,18859
-428.81,18861
-428.81,18865
-428.81,18865
-428.81,18866
-428.81,18866
-428.81,18866
-428.81,18867
-428.81,18867
-428.81,18867
-428.81,18868
-428.81,18868
-428.81,18868
-428.81,18868
-428.81,18868
-428.81,18869
-428.81,18870
-428.81,18871
-428.81,18871
-428.81,18872
-428.81,18874
-428.81,18880
-428.81,18881
-428.81,18883
-428.81,18888
-428.81,18890
-428.81,18895
-428.81,18897
-428.81,18904
-428.81,18909
-428.81,18912
-428.81,18913
-428.81,18914
-428.81,18920
-428.81,18920
-428.81,18925
-428.81,18925
-428.81,18927
-428.81,18927
-428.81,18932
-428.81,18935
-428.81,18935
-428.81,18936
-428.81,18936
-428.81,18937
-428.81,18938
-428.81,18939
-428.81,18939
-428.81,18939
-428.81,18939
-428.81,18939
-428.81,18940
-428.81,18941
-428.81,18941
-428.81,18941
-428.81,18942
-428.81,18942
-428.81,18942
-428.81,18942
-428.81,18943
-428.81,18945
-428.81,18950
-428.81,18954
-428.81,18956
-428.81,18957
-428.81,18958
-428.81,18961
-428.82,18964
-428.82,18965
-428.82,18969
-428.82,18972
-428.82,18972
-428.82,18972
-428.82,18972
-428.82,18973
-428.82,18973
-428.82,18974
-428.82,18975
-428.82,18975
-428.82,18976
-428.82,18976
-428.82,18976
-428.82,18976
-428.82,18976
-428.82,18976
-428.82,18977
-428.82,18978
-428.82,18979
-428.82,18979
-428.82,18987
-428.82,18991
-428.82,18994
-428.82,18995
-428.82,18998
-428.82,18999
-428.82,19002
-428.82,19006
-428.82,19007
-428.82,19009
-428.83,19013
-428.83,19013
-428.83,19015
-428.83,19016
-428.83,19016
-428.83,19017
-428.83,19017
-428.83,19017
-428.83,19017
-428.83,19018
-428.83,19018
-428.83,19018
-428.83,19018
-428.83,19019
-428.83,19020
-428.83,19021
-428.83,19021
-428.83,19025
-428.83,19028
-428.83,19030
-428.83,19032
-428.83,19036
-428.83,19040
-428.83,19040
-428.83,19043
-428.83,19044
-428.83,19044
-428.83,19045
-428.83,19045
-428.83,19046
-428.83,19046
-428.83,19047
-428.83,19047
-428.83,19048
-428.83,19049
-428.83,19050
-428.84,19051
-428.84,19051
-428.84,19052
-428.84,19054
-428.84,19054
-428.84,19055
-428.84,19056
-428.84,19058
-428.84,19058
-428.84,19060
-428.84,19060
-428.84,19062
-428.84,19063
-428.84,19063
-428.84,19064
-428.84,19065
-428.84,19065
-428.84,19065
-428.84,19066
-428.84,19066
-428.84,19066
-428.84,19066
-428.84,19067
-428.84,19068
-428.84,19068
-428.84,19068
-428.84,19069
-428.84,19069
-428.84,19074
-428.84,19077
-428.84,19080
-428.84,19081
-428.84,19085
-428.84,19093
-428.84,19093
-428.84,19095
-428.84,19101
-428.84,19110
-428.84,19115
-428.84,19115
-428.84,19118
-428.84,19123
-428.84,19123
-428.84,19125
-428.84,19130
-428.84,19138
-428.84,19140
-428.84,19145
-428.84,19145
-428.84,19145
-428.84,19146
-428.84,19146
-428.84,19146
-428.84,19146
-428.85,19147
-428.85,19147
-428.85,19148
-428.85,19150
-428.85,19150
-428.85,19151
-428.85,19152
-428.85,19153
-428.85,19153
-428.85,19153
-428.85,19159
-428.85,19160
-428.85,19160
-428.85,19160
-428.85,19160
-428.85,19160
-428.85,19162
-428.85,19162
-428.85,19165
-428.85,19168
-428.85,19168
-428.85,19175
-428.85,19175
-428.85,19176
-428.85,19177
-428.85,19183
-428.85,19183
-428.85,19185
-428.85,19191
-428.85,19192
-428.85,19192
-428.85,19194
-428.85,19195
-428.85,19195
-428.85,19196
-428.85,19196
-428.85,19196
-428.85,19196
-428.85,19196
-428.85,19197
-428.85,19198
-428.85,19198
-428.85,19198
-428.85,19198
-428.85,19201
-428.85,19202
-428.85,19205
-428.85,19207
-428.85,19212
-428.85,19213
-428.85,19213
-428.85,19221
-428.85,19222
-428.85,19228
-428.85,19235
-428.85,19235
-428.85,19236
-428.85,19236
-428.85,19243
-428.86,19243
-428.86,19244
-428.86,19244
-428.86,19246
-428.86,19246
-428.86,19247
-428.86,19247
-428.86,19247
-428.86,19248
-428.86,19248
-428.86,19249
-428.86,19249
-428.86,19249
-428.86,19250
-428.86,19250
-428.86,19250
-428.86,19251
-428.86,19251
-428.86,19253
-428.86,19258
-428.86,19258
-428.86,19259
-428.86,19264
-428.86,19266
-428.86,19267
-428.86,19269
-428.86,19273
-428.86,19274
-428.86,19276
-428.86,19276
-428.86,19276
-428.86,19276
-428.86,19276
-428.86,19276
-428.86,19277
-428.86,19278
-428.86,19278
-428.86,19278
-428.86,19279
-428.86,19279
-428.86,19280
-428.86,19280
-428.86,19281
-428.86,19281
-428.86,19281
-428.86,19282
-428.86,19284
-428.86,19289
-428.86,19294
-428.86,19334
-428.86,19340
-428.86,19342
-428.86,19347
-428.86,19347
-428.86,19349
-428.86,19355
-428.86,19355
-428.86,19364
-428.86,19369
-428.86,19370
-428.86,19377
-428.86,19379
-428.86,19384
-428.86,19384
-428.86,19392
-428.86,19392
-428.86,19394
-428.86,19399
-428.87,19402
-428.87,19402
-428.87,19403
-428.87,19403
-428.87,19403
-428.87,19404
-428.87,19405
-428.87,19406
-428.87,19406
-428.87,19406
-428.87,19406
-428.87,19406
-428.87,19407
-428.87,19408
-428.87,19408
-428.87,19408
-428.87,19409
-428.87,19413
-428.87,19416
-428.87,19419
-428.87,19421
-428.87,19429
-428.87,19434
-428.87,19436
-428.87,19439
-428.87,19443
-428.87,19451
-428.87,19452
-428.87,19461
-428.87,19463
-428.87,19469
-428.87,19470
-428.87,19476
-428.87,19480
-428.87,19480
-428.87,19488
-428.87,19491
-428.87,19495
-428.87,19499
-428.87,19499
-428.87,19506
-428.87,19506
-428.87,19507
-428.87,19507
-428.87,19508
-428.87,19508
-428.87,19508
-428.87,19509
-428.87,19510
-428.87,19510
-428.87,19510
-428.87,19510
-428.87,19510
-428.87,19510
-428.87,19512
-428.87,19512
-428.87,19514
-428.87,19515
-428.87,19523
-428.87,19533
-428.87,19536
-428.87,19538
-428.87,19539
-428.87,19544
-428.87,19551
-428.87,19559
-428.87,19566
-428.87,19566
-428.87,19574
-428.88,19581
-428.88,19584
-428.88,19586
-428.88,19596
-428.88,19601
-428.88,19626
-428.88,19633
-428.88,19634
-428.88,19635
-428.88,19635
-428.88,19635
-428.88,19635
-428.88,19636
-428.88,19637
-428.88,19638
-428.88,19638
-428.88,19639
-428.88,19639
-428.88,19641
-428.88,19643
-428.88,19644
-428.88,19648
-428.88,19652
-428.88,19654
-428.88,19655
-428.88,19656
-428.88,19659
-428.88,19661
-428.88,19663
-428.88,19663
-428.88,19671
-428.88,19678
-428.88,19686
-428.88,19693
-428.88,19707
-428.88,19708
-428.88,19716
-428.88,19723
-428.88,19731
-428.88,19736
-428.88,19738
-428.88,19739
-428.88,19739
-428.88,19739
-428.88,19739
-428.88,19740
-428.88,19741
-428.88,19742
-428.88,19742
-428.88,19742
-428.88,19743
-428.88,19744
-428.88,19744
-428.88,19744
-428.88,19745
-428.88,19745
-428.88,19745
-428.88,19747
-428.88,19753
-428.88,19753
-428.88,19757
-428.88,19759
-428.89,19761
-428.89,19766
-428.89,19767
-428.89,19784
-428.89,19796
-428.89,19798
-428.89,19799
-428.89,19799
-428.89,19799
-428.89,19800
-428.89,19800
-428.89,19800
-428.89,19800
-428.89,19800
-428.89,19800
-428.89,19801
-428.89,19802
-428.89,19804
-428.89,19804
-428.89,19805
-428.89,19806
-428.89,19816
-428.89,19821
-428.89,19824
-428.89,19829
-428.89,19836
-428.89,19836
-428.89,19850
-428.89,19858
-428.89,19862
-428.89,19866
-428.9,19873
-428.9,19873
-428.9,19875
-428.9,19875
-428.9,19876
-428.9,19876
-428.9,19876
-428.9,19877
-428.9,19877
-428.9,19877
-428.9,19878
-428.9,19878
-428.9,19879
-428.9,19879
-428.9,19880
-428.9,19881
-428.9,19885
-428.9,19885
-428.9,19886
-428.9,19888
-428.9,19891
-428.9,19893
-428.9,19895
-428.9,19903
-428.9,19910
-428.9,19916
-428.9,19917
-428.9,19925
-428.9,19933
-428.9,19940
-428.9,19947
-428.9,19955
-428.9,19962
-428.9,19970
-428.9,19970
-428.9,19971
-428.9,19971
-428.9,19971
-428.9,19972
-428.9,19972
-428.9,19973
-428.9,19973
-428.9,19973
-428.9,19973
-428.9,19973
-428.9,19974
-428.9,19974
-428.9,19975
-428.9,19976
-428.9,19976
-428.9,19976
-428.9,19977
-428.9,19979
-428.9,19985
-428.9,19990
-428.9,19996
-428.9,20008
-428.9,20021
-428.9,20028
-428.9,20029
-428.91,20044
-428.91,20044
-428.91,20044
-428.91,20044
-428.91,20044
-428.91,20045
-428.91,20045
-428.91,20045
-428.91,20046
-428.91,20046
-428.91,20046
-428.91,20048
-428.91,20048
-428.91,20048
-428.91,20049
-428.91,20049
-428.91,20050
-428.91,20051
-428.91,20051
-428.91,20064
-428.91,20064
-428.91,20065
-428.91,20065
-428.91,20066
-428.91,20066
-428.91,20066
-428.91,20066
-428.91,20067
-428.91,20068
-428.91,20068
-428.91,20068
-428.91,20068
-428.91,20069
-428.91,20070
-428.91,20070
-428.91,20077
-428.91,20078
-428.91,20087
-428.91,20089
-428.91,20103
-428.91,20110
-428.91,20122
-428.91,20123
-428.91,20144
-428.91,20147
-428.91,20162
-428.91,20174
-428.91,20177
-428.91,20206
-428.91,20214
-428.92,20221
-428.92,20243
-428.92,20244
-428.92,20244
-428.92,20244
-428.92,20244
-428.92,20245
-428.92,20246
-428.92,20247
-428.92,20247
-428.92,20248
-428.92,20249
-428.92,20249
-428.92,20249
-428.92,20250
-428.92,20253
-428.92,20253
-428.92,20253
-428.92,20255
-428.92,20257
-428.92,20259
-428.92,20266
-428.92,20267
-428.92,20268
-428.92,20280
-428.92,20296
-428.92,20304
-428.92,20306
-428.92,20311
-428.92,20329
-428.92,20334
-428.92,20341
-428.92,20343
-428.92,20351
-428.92,20356
-428.92,20364
-428.92,20371
-428.92,20379
-428.92,20379
-428.92,20380
-428.92,20382
-428.92,20382
-428.92,20382
-428.92,20382
-428.92,20382
-428.92,20382
-428.92,20384
-428.92,20384
-428.92,20384
-428.92,20385
-428.92,20386
-428.92,20394
-428.92,20394
-428.92,20396
-428.92,20399
-428.92,20401
-428.92,20402
-428.92,20406
-428.92,20409
-428.92,20415
-428.92,20416
-428.92,20424
-428.92,20431
-428.92,20438
-428.92,20446
-428.92,20453
-428.92,20460
-428.92,20461
-428.92,20468
-428.92,20475
-428.92,20483
-428.92,20486
-428.92,20488
-428.92,20490
-428.92,20498
-428.92,20500
-428.92,20503
-428.92,20505
-428.92,20512
-428.92,20520
-428.92,20522
-428.92,20528
-428.92,20546
-428.92,20550
-428.92,20557
-428.92,20565
-428.93,20572
-428.93,20580
-428.93,20583
-428.93,20587
-428.93,20595
-428.93,20596
-428.93,20596
-428.93,20597
-428.93,20598
-428.93,20598
-428.93,20598
-428.93,20598
-428.93,20598
-428.93,20598
-428.93,20598
-428.93,20598
-428.93,20599
-428.93,20599
-428.93,20600
-428.93,20602
-428.93,20602
-428.93,20603
-428.93,20605
-428.93,20605
-428.93,20610
-428.93,20613
-428.93,20618
-428.93,20626
-428.93,20626
-428.93,20634
-428.93,20640
-428.93,20641
-428.93,20643
-428.93,20645
-428.93,20649
-428.93,20649
-428.93,20650
-428.93,20650
-428.93,20650
-428.93,20650
-428.93,20651
-428.93,20652
-428.93,20652
-428.93,20653
-428.93,20653
-428.93,20653
-428.93,20655
-428.93,20655
-428.93,20655
-428.93,20655
-428.93,20657
-428.93,20658
-428.93,20661
-428.93,20662
-428.94,20664
-428.94,20665
-428.94,20665
-428.94,20666
-428.94,20670
-428.94,20671
-428.94,20672
-428.94,20672
-428.94,20672
-428.94,20673
-428.94,20673
-428.94,20673
-428.94,20673
-428.94,20676
-428.94,20676
-428.94,20677
-428.94,20678
-428.94,20678
-428.94,20678
-428.94,20678
-428.94,20678
-428.94,20680
-428.94,20680
-428.94,20680
-428.94,20681
-428.94,20682
-428.94,20682
-428.94,20683
-428.94,20686
-428.94,20687
-428.94,20687
-428.94,20687
-428.94,20688
-428.94,20695
-428.94,20695
-428.94,20696
-428.94,20696
-428.94,20696
-428.94,20697
-428.94,20697
-428.94,20698
-428.94,20698
-428.94,20700
-428.94,20701
-428.94,20701
-428.94,20702
-428.94,20702
-428.95,20702
-428.95,20703
-428.95,20704
-428.95,20710
-428.95,20711
-428.95,20712
-428.95,20718
-428.95,20718
-428.95,20725
-428.95,20726
-428.95,20727
-428.95,20728
-428.95,20732
-428.95,20732
-428.95,20734
-428.95,20740
-428.95,20741
-428.95,20741
-428.95,20742
-428.95,20742
-428.95,20742
-428.95,20742
-428.95,20742
-428.95,20743
-428.95,20743
-428.95,20743
-428.95,20744
-428.95,20747
-428.95,20747
-428.95,20748
-428.95,20751
-428.95,20751
-428.95,20751
-428.95,20752
-428.95,20755
-428.95,20761
-428.95,20762
-428.95,20762
-428.95,20764
-428.95,20770
-428.95,20771
-428.95,20774
-428.95,20777
-428.96,20777
-428.96,20778
-428.96,20779
-428.96,20779
-428.96,20779
-428.96,20779
-428.96,20779
-428.96,20780
-428.96,20782
-428.96,20783
-428.96,20783
-428.96,20783
-428.96,20784
-428.96,20784
-428.96,20786
-428.96,20787
-428.96,20792
-428.96,20792
-428.96,20792
-428.96,20794
-428.96,20802
-428.96,20810
-428.96,20814
-428.96,20822
-428.96,20830
-428.96,20831
-428.96,20839
-428.96,20844
-428.96,20844
-428.96,20845
-428.96,20845
-428.96,20846
-428.96,20846
-428.96,20848
-428.96,20848
-428.96,20848
-428.96,20849
-428.96,20849
-428.96,20851
-428.96,20851
-428.96,20851
-428.96,20852
-428.96,20852
-428.96,20855
-428.96,20855
-428.96,20856
-428.96,20858
-428.96,20859
-428.96,20866
-428.96,20867
-428.96,20868
-428.96,20874
-428.96,20874
-428.96,20877
-428.96,20880
-428.96,20881
-428.96,20884
-428.96,20891
-428.96,20903
-428.96,20904
-428.96,20913
-428.96,20918
-428.96,20918
-428.96,20920
-428.96,20926
-428.96,20926
-428.96,20928
-428.96,20933
-428.96,20933
-428.96,20934
-428.97,20935
-428.97,20936
-428.97,20937
-428.97,20937
-428.97,20937
-428.97,20938
-428.97,20938
-428.97,20938
-428.97,20940
-428.97,20940
-428.97,20941
-428.97,20941
-428.97,20941
-428.97,20941
-428.97,20942
-428.97,20943
-428.97,20948
-428.97,20950
-428.97,20950
-428.97,20953
-428.97,20956
-428.97,20956
-428.97,20958
-428.97,20964
-428.97,20965
-428.97,20970
-428.97,20971
-428.97,20971
-428.97,20977
-428.97,20979
-428.97,20979
-428.97,20980
-428.97,20980
-428.97,20980
-428.97,20980
-428.97,20981
-428.97,20981
-428.97,20982
-428.97,20982
-428.97,20982
-428.97,20983
-428.97,20985
-428.97,20985
-428.97,20985
-428.97,20985
-428.97,20986
-428.97,20986
-428.97,20987
-428.97,20987
-428.97,20992
-428.97,20993
-428.97,20994
-428.97,20995
-428.97,21000
-428.97,21010
-428.97,21025
-428.97,21032
-428.97,21039
-428.97,21040
-428.97,21045
-428.97,21047
-428.97,21055
-428.97,21061
-428.97,21062
-428.98,21069
-428.98,21076
-428.98,21077
-428.98,21083
-428.98,21085
-428.98,21085
-428.98,21085
-428.98,21086
-428.98,21087
-428.98,21087
-428.98,21090
-428.98,21090
-428.98,21090
-428.98,21091
-428.98,21091
-428.98,21091
-428.98,21091
-428.98,21091
-428.98,21091
-428.98,21092
-428.98,21094
-428.98,21098
-428.98,21098
-428.98,21099
-428.98,21100
-428.98,21101
-428.98,21104
-428.98,21107
-428.98,21115
-428.98,21122
-428.98,21130
-428.98,21137
-428.98,21142
-428.98,21145
-428.98,21152
-428.98,21157
-428.98,21160
-428.98,21168
-428.98,21168
-428.98,21171
-428.98,21172
-428.98,21172
-428.98,21173
-428.98,21173
-428.98,21173
-428.98,21174
-428.98,21174
-428.98,21174
-428.98,21174
-428.98,21175
-428.98,21175
-428.98,21175
-428.98,21177
-428.98,21177
-428.98,21178
-428.98,21178
-428.98,21180
-428.98,21180
-428.98,21181
-428.98,21186
-428.98,21187
-428.98,21190
-428.98,21192
-428.98,21198
-428.98,21203
-428.99,21205
-428.99,21210
-428.99,21212
-428.99,21213
-428.99,21216
-428.99,21220
-428.99,21223
-428.99,21231
-428.99,21233
-428.99,21240
-428.99,21242
-428.99,21245
-428.99,21247
-428.99,21248
-428.99,21250
-428.99,21250
-428.99,21250
-428.99,21250
-428.99,21251
-428.99,21251
-428.99,21251
-428.99,21253
-428.99,21253
-428.99,21253
-428.99,21253
-428.99,21254
-428.99,21254
-428.99,21255
-428.99,21256
-428.99,21256
-428.99,21256
-428.99,21257
-428.99,21257
-428.99,21258
-428.99,21260
-428.99,21261
-428.99,21265
-428.99,21266
-428.99,21273
-428.99,21280
-428.99,21282
-428.99,21285
-428.99,21288
-428.99,21289
-428.99,21295
-428.99,21297
-428.99,21302
-428.99,21310
-428.99,21311
-428.99,21317
-428.99,21318
-428.99,21325
-428.99,21326
-428.99,21330
-428.99,21330
-428.99,21332
-428.99,21332
-428.99,21333
-428.99,21333
-428.99,21334
-428.99,21335
-428.99,21336
-428.99,21336
-428.99,21336
-428.99,21336
-428.99,21337
-428.99,21337
-428.99,21338
-428.99,21339
-428.99,21339
-428.99,21340
-428.99,21340
-428.99,21343
-428.99,21343
-428.99,21346
-429,21347
-429,21349
-429,21351
-429,21352
-429,2136
-429,21362
-429,21362
-429,2137
-429,21376
-429,21377
-429,21378
-429,21385
-429,21391
-429,21393
-429,21406
-429,21408
-429,21413
-429,21415
-429,21421
-429,21423
-429,21423
-429,21424
-429,21425
-429,21426
-429,21426
-429,21426
-429,21427
-429,21427
-429,21428
-429,21428
-429,21428
-429,21428
-429,21429
-429,2143
-429,21431
-429,21431
-429,21434
-429,21435
-429,21438
-429,21443
-429,21444
-429,21445
-429,21446
-429,2145
-429,21451
-429,21453
-429,21458
-429,21461
-429,21469
-429,21472
-429,21476
-429,2148
-429,21483
-429,21484
-429,21487
-429,21491
-429,21499
-429,215
-429,21506
-429,21506
-429,21507
-429,21507
-429,21509
-429,21509
-429,21509
-429,21509
-429,2151
-429,2151
-429,2151
-429,21511
-429,21511
-429,21512
-429,21514
-429.01,21514
-429.01,21516
-429.01,21516
-429.01,21517
-429.01,21522
-429.01,21523
-429.01,21528
-429.01,21544
-429.01,21546
-429.01,21552
-429.01,21554
-429.01,21556
-429.01,21558
-429.01,21559
-429.01,21561
-429.01,21561
-429.01,21561
-429.01,21561
-429.01,21562
-429.01,21562
-429.01,21564
-429.01,21564
-429.01,21565
-429.01,21565
-429.01,21565
-429.01,21566
-429.01,21569
-429.01,21571
-429.01,21575
-429.01,21575
-429.01,21580
-429.01,21581
-429.01,21583
-429.01,21590
-429.01,21591
-429.01,21595
-429.01,21597
-429.01,21601
-429.01,21605
-429.01,21606
-429.01,21613
-429.01,21613
-429.01,21613
-429.02,21620
-429.02,21621
-429.02,21628
-429.02,21635
-429.02,21635
-429.02,21643
-429.02,21643
-429.02,21643
-429.02,21643
-429.02,21643
-429.02,21644
-429.02,21645
-429.02,21646
-429.02,21646
-429.02,21646
-429.02,21647
-429.02,21647
-429.02,21649
-429.02,21649
-429.02,21650
-429.02,21650
-429.02,21650
-429.02,21651
-429.02,21651
-429.02,21651
-429.02,21656
-429.02,21659
-429.02,21664
-429.02,21666
-429.02,21666
-429.02,21668
-429.02,21674
-429.02,21678
-429.02,21681
-429.02,21689
-429.02,21693
-429.02,21695
-429.02,21696
-429.02,21704
-429.02,21711
-429.02,21719
-429.02,21725
-429.02,21727
-429.02,21727
-429.02,21727
-429.02,21728
-429.02,21730
-429.02,21730
-429.02,21731
-429.02,21732
-429.02,21732
-429.02,21732
-429.02,21732
-429.02,21732
-429.02,21733
-429.02,21733
-429.02,21733
-429.02,21734
-429.02,21734
-429.02,21734
-429.02,21737
-429.02,21742
-429.02,21750
-429.02,21750
-429.02,21757
-429.02,21757
-429.02,21758
-429.02,21765
-429.03,21770
-429.03,21772
-429.03,21780
-429.03,21788
-429.03,21794
-429.03,21795
-429.03,21801
-429.03,21810
-429.03,21811
-429.03,21818
-429.03,21825
-429.03,21829
-429.03,21833
-429.03,21836
-429.03,21841
-429.03,21844
-429.03,21848
-429.03,21851
-429.03,21856
-429.03,21859
-429.03,21864
-429.03,21865
-429.03,21866
-429.03,21866
-429.03,21866
-429.03,21866
-429.03,21866
-429.03,21866
-429.03,21867
-429.03,21867
-429.03,21868
-429.03,21868
-429.03,21868
-429.03,21868
-429.03,21869
-429.03,21870
-429.03,21873
-429.03,21873
-429.03,21877
-429.03,21879
-429.03,21881
-429.03,21884
-429.03,21895
-429.03,21900
-429.03,21901
-429.03,21909
-429.03,21910
-429.03,21911
-429.03,21918
-429.03,21923
-429.03,21925
-429.03,21925
-429.03,21926
-429.03,21926
-429.03,21926
-429.03,21927
-429.03,21928
-429.03,21928
-429.03,21930
-429.03,21931
-429.03,21931
-429.03,21931
-429.03,21931
-429.03,21932
-429.03,21942
-429.03,21947
-429.03,21955
-429.03,21956
-429.03,21958
-429.03,21961
-429.03,21962
-429.03,21969
-429.03,21975
-429.03,21977
-429.03,21980
-429.03,21984
-429.03,21992
-429.03,22000
-429.03,22007
-429.03,22010
-429.03,22022
-429.03,22029
-429.03,22031
-429.03,22037
-429.03,22037
-429.03,22037
-429.04,22044
-429.04,22045
-429.04,22052
-429.04,22052
-429.04,22059
-429.04,22060
-429.04,22067
-429.04,22067
-429.04,22074
-429.04,22082
-429.04,22082
-429.04,22085
-429.04,22090
-429.04,22090
-429.04,22091
-429.04,22091
-429.04,22091
-429.04,22091
-429.04,22091
-429.04,22092
-429.04,22092
-429.04,22092
-429.04,22092
-429.04,22093
-429.04,22094
-429.04,22095
-429.04,22097
-429.04,22097
-429.04,22098
-429.04,22100
-429.04,22101
-429.04,22106
-429.04,22115
-429.04,22117
-429.04,22120
-429.04,22125
-429.04,22128
-429.04,22131
-429.04,22135
-429.04,22143
-429.04,22150
-429.04,22151
-429.04,22158
-429.04,22165
-429.04,22174
-429.04,22176
-429.04,22179
-429.04,22180
-429.04,22181
-429.04,22186
-429.04,22187
-429.04,22193
-429.04,22195
-429.04,22201
-429.04,22202
-429.04,22204
-429.04,22204
-429.04,22205
-429.04,22205
-429.04,22207
-429.04,22208
-429.04,22208
-429.04,22208
-429.04,22208
-429.04,22208
-429.04,22208
-429.04,22209
-429.04,22209
-429.04,22209
-429.04,22209
-429.04,22210
-429.04,22210
-429.04,22211
-429.04,22212
-429.04,22221
-429.04,22225
-429.04,22238
-429.04,22240
-429.04,22241
-429.04,22243
-429.04,22255
-429.04,22276
-429.04,22299
-429.04,22336
-429.04,22336
-429.04,22358
-429.04,22366
-429.04,22372
-429.04,22374
-429.04,22381
-429.04,22389
-429.04,22402
-429.05,22411
-429.05,22419
-429.05,22434
-429.05,22439
-429.05,22441
-429.05,22446
-429.05,22456
-429.05,22460
-429.05,22461
-429.05,22463
-429.05,22468
-429.05,22471
-429.05,22475
-429.05,22476
-429.05,22486
-429.05,22489
-429.05,22493
-429.05,22497
-429.05,22498
-429.05,22500
-429.05,22504
-429.05,22505
-429.05,22512
-429.05,22515
-429.05,22519
-429.05,22523
-429.05,22530
-429.05,22531
-429.05,22532
-429.05,22532
-429.05,22532
-429.05,22532
-429.05,22533
-429.05,22533
-429.05,22533
-429.05,22533
-429.05,22533
-429.05,22533
-429.05,22534
-429.05,22534
-429.05,22535
-429.05,22535
-429.05,22535
-429.05,22536
-429.05,22538
-429.05,22542
-429.05,22544
-429.05,22545
-429.05,22546
-429.05,22550
-429.05,22558
-429.05,22559
-429.05,22560
-429.05,22564
-429.05,22568
-429.05,22576
-429.05,22580
-429.05,22587
-429.05,22591
-429.05,22598
-429.05,22601
-429.05,22602
-429.05,22610
-429.05,22613
-429.05,22617
-429.05,22621
-429.05,22625
-429.05,22628
-429.05,22636
-429.05,22640
-429.05,22643
-429.05,22647
-429.05,22651
-429.05,22655
-429.05,22658
-429.05,22666
-429.05,22670
-429.05,22677
-429.05,22681
-429.05,22685
-429.05,22689
-429.05,22692
-429.05,22700
-429.05,22707
-429.05,22715
-429.05,22718
-429.05,22722
-429.05,22733
-429.05,22737
-429.05,22741
-429.05,22745
-429.05,22748
-429.05,22756
-429.05,22756
-429.05,22757
-429.05,22758
-429.05,22759
-429.05,22759
-429.05,22759
-429.05,22760
-429.05,22760
-429.05,22760
-429.05,22760
-429.05,22761
-429.05,22761
-429.05,22762
-429.05,22763
-429.05,22763
-429.05,22766
-429.05,22767
-429.05,22770
-429.05,22771
-429.05,22775
-429.05,22776
-429.05,22778
-429.05,22779
-429.05,22781
-429.05,22781
-429.05,22794
-429.05,22797
-429.05,22798
-429.06,22801
-429.06,22804
-429.06,22819
-429.06,22824
-429.06,22826
-429.06,22832
-429.06,22833
-429.06,22839
-429.06,22841
-429.06,22847
-429.06,22848
-429.06,22854
-429.06,22856
-429.06,22862
-429.06,22869
-429.06,22871
-429.06,22877
-429.06,22877
-429.06,22878
-429.06,22884
-429.06,22892
-429.06,22900
-429.06,22900
-429.06,22906
-429.06,22907
-429.06,22915
-429.06,22915
-429.06,22915
-429.06,22915
-429.06,22915
-429.06,22915
-429.06,22916
-429.06,22916
-429.06,22917
-429.06,22917
-429.06,22920
-429.06,22920
-429.06,22920
-429.06,22921
-429.06,22921
-429.06,22922
-429.06,22923
-429.06,22929
-429.06,22929
-429.06,22930
-429.06,22934
-429.06,22936
-429.06,22937
-429.06,22945
-429.06,22952
-429.06,22960
-429.06,22960
-429.06,22968
-429.06,22975
-429.06,22976
-429.06,22983
-429.06,22984
-429.06,22998
-429.06,23015
-429.06,23020
-429.06,23021
-429.06,23021
-429.06,23022
-429.06,23022
-429.06,23022
-429.06,23023
-429.06,23023
-429.06,23024
-429.06,23025
-429.06,23025
-429.06,23025
-429.06,23026
-429.06,23027
-429.06,23027
-429.06,23027
-429.06,23028
-429.06,23029
-429.06,23032
-429.06,23035
-429.06,23035
-429.06,23040
