time,_Cyt__CCND,_Cyt__CCNE_CDKN1A_B_,_Cyt__E2F_DBD_RB1_Ser332u_,_Cyt__E2F_DBD_RB1_Ser332p_,_Cyt__CCNA_CDKN1A_B_,_Cyt__CCNB_CDK1_Thr14_Tyr15u_CDKN1A_,_Cyt__E2F_DBD_RB1_1_Ser332u__RB1_E2F_1_Ser807_Ser811u_,_Cyt__E2F_DBD_RB1_1_Ser332p__RB1_E2F_1_Ser807_Ser811u_,_Cyt__RB1_E2F_Ser807_Ser811u_,_Cyt__RB1_E2F_Ser807_Ser811p_,_Cyt__PPP2R2B_ENSA_ARPP19_,_Cyt__APC_FBXO5_FZR1_CDC20_Ser355u_,_Cyt__CDC20_APC_,_Cyt__APC_FBXO5_FZR1_CDC20_1_Ser355p__CDC20_APC_1_,_Cyt__APC_FBXO5_FZR1_CDC20_Ser355p_,_Cyt__APC_FBXO5_FZR1_CDC20_1_Ser355u__FZR1_APC_1_FBXO5_nTermu_,_Cyt__FZR1_APC_FBXO5_nTermu_,_Cyt__FZR1_APC_FBXO5_nTermp_,_Cyt__APC_FBXO5_1_FZR1_CDC20_2_Ser355u__FBXO5_APC_1_FZR1_3_Ser182u__FZR1_APC_2_FBXO5_3_nTermu_,_Cyt__FBXO5_APC_FZR1_Ser182u_,_Cyt__APC_FBXO5_1_FZR1_CDC20_2_Ser355p__FBXO5_APC_1_FZR1_3_Ser182u__FZR1_APC_2_FBXO5_3_nTermu_,_Cyt__APC_FBXO5_FZR1_CDC20_1_Ser355p__FZR1_APC_1_FBXO5_nTermu_,_Cyt__FBXO5_APC_FZR1_Ser182p_,_Cyt__FOXM1_DBD_Thr600u_,_Cyt__FOXM1_DBD_Thr600p_,_Cyt__WEE1_Ser123u_,_Cyt__CCNB_CDK1_Thr14_Tyr15p_CDKN1A_,_Cyt__WEE1_Ser123p_,_Cyt__CDC25_pSitesp_,_Cyt__CDC25_pSitesu_,_Cyt__MASTL_Thr198u_,_Cyt__MASTL_Thr198p_,_Cyt__ENSA_ARPP19_PPP2R2B_Ser62_Ser67u_,_Cyt__ENSA_ARPP19_PPP2R2B_Ser62_Ser67p_,_Cyt__ENSA_ARPP19_PPP2R2B_1_Ser62_Ser67p__PPP2R2B_ENSA_ARPP19_1_,_Cyt__SKP2,_Cyt__TP53_DBD_Ser15p_,_Cyt__FOXO_DBD_,_Num__NUP_pSitesu_,_Nuc__CCND,_Nuc__CCNE_CDKN1A_B_,_Nuc__E2F_DBD_RB1_Ser332u_,_Nuc__E2F_DBD_RB1_Ser332p_,_Nuc__CCNA_CDKN1A_B_,_Nuc__CCNB_CDK1_Thr14_Tyr15u_CDKN1A_,_Nuc__E2F_DBD_RB1_1_Ser332u__RB1_E2F_1_Ser807_Ser811u_,_Nuc__E2F_DBD_RB1_1_Ser332p__RB1_E2F_1_Ser807_Ser811u_,_Nuc__RB1_E2F_Ser807_Ser811u_,_Nuc__RB1_E2F_Ser807_Ser811p_,_Nuc__PPP2R2B_ENSA_ARPP19_,_Nuc__APC_FBXO5_FZR1_CDC20_Ser355u_,_Nuc__CDC20_APC_,_Nuc__APC_FBXO5_FZR1_CDC20_1_Ser355p__CDC20_APC_1_,_Nuc__APC_FBXO5_FZR1_CDC20_Ser355p_,_Nuc__APC_FBXO5_FZR1_CDC20_1_Ser355u__FZR1_APC_1_FBXO5_nTermu_,_Nuc__FZR1_APC_FBXO5_nTermu_,_Nuc__FZR1_APC_FBXO5_nTermp_,_Nuc__APC_FBXO5_1_FZR1_CDC20_2_Ser355u__FBXO5_APC_1_FZR1_3_Ser182u__FZR1_APC_2_FBXO5_3_nTermu_,_Nuc__FBXO5_APC_FZR1_Ser182u_,_Nuc__APC_FBXO5_1_FZR1_CDC20_2_Ser355p__FBXO5_APC_1_FZR1_3_Ser182u__FZR1_APC_2_FBXO5_3_nTermu_,_Nuc__APC_FBXO5_FZR1_CDC20_1_Ser355p__FZR1_APC_1_FBXO5_nTermu_,_Nuc__FBXO5_APC_FZR1_Ser182p_,_Nuc__FOXM1_DBD_Thr600u_,_Nuc__FOXM1_DBD_Thr600p_,_Nuc__CCNB_promoter_FOXM1_1__FOXM1_DBD_1_Thr600p_,_Nuc__CCNB_promoter_FOXM1_,_Nuc__CDC20_promoter_FOXM1_,_Nuc__CDC20_promoter_FOXM1_1__FOXM1_DBD_1_Thr600p_,_Nuc__WEE1_Ser123u_,_Nuc__CCNB_CDK1_Thr14_Tyr15p_CDKN1A_,_Nuc__WEE1_Ser123p_,_Nuc__CDC25_pSitesp_,_Nuc__CDC25_pSitesu_,_Nuc__MASTL_Thr198u_,_Nuc__MASTL_Thr198p_,_Nuc__ENSA_ARPP19_PPP2R2B_Ser62_Ser67u_,_Nuc__ENSA_ARPP19_PPP2R2B_Ser62_Ser67p_,_Nuc__ENSA_ARPP19_PPP2R2B_1_Ser62_Ser67p__PPP2R2B_ENSA_ARPP19_1_,_Nuc__CCNE_promoter_E2F_,_Nuc__CCNA_promoter_E2F_,_Nuc__E2F_promoter_E2F_,_Nuc__FBXO5_promoter_E2F_,_Nuc__FOXM1_promoter_E2F_,_Nuc__CCNE_promoter_E2F_1__E2F_DBD_1_RB1_Ser332u_,_Nuc__CCNA_promoter_E2F_1__E2F_DBD_1_RB1_Ser332u_,_Nuc__E2F_DBD_1_RB1_Ser332u__E2F_promoter_E2F_1_,_Nuc__E2F_DBD_1_RB1_Ser332u__FBXO5_promoter_E2F_1_,_Nuc__E2F_DBD_1_RB1_Ser332u__FOXM1_promoter_E2F_1_,_Nuc__CCNE_promoter_E2F_1__E2F_DBD_1_RB1_Ser332p_,_Nuc__CCNA_promoter_E2F_1__E2F_DBD_1_RB1_Ser332p_,_Nuc__E2F_DBD_1_RB1_Ser332p__E2F_promoter_E2F_1_,_Nuc__E2F_DBD_1_RB1_Ser332p__FBXO5_promoter_E2F_1_,_Nuc__E2F_DBD_1_RB1_Ser332p__FOXM1_promoter_E2F_1_,_Nuc__SKP2,_Nuc__TP53_DBD_Ser15p_,_Nuc__CDKN1A_promoter_TP53_,_Nuc__FOXO_DBD_,_Nuc__CDKN1B_promoter_FOXO_,_Nuc__CDKN1A_promoter_TP53_1__TP53_DBD_1_Ser15p_,_Cyt__CDKN1A_CCNE_A_B_Ser130u_,_Nuc__CDKN1B_promoter_FOXO_1__FOXO_DBD_1_,_Cyt__CDKN1B_CCNE_A_Thr187u_,_Cyt__CCNA_CDKN1A_B_1__CDKN1A_CCNE_A_B_1_Ser130u_,_Cyt__CCNE_CDKN1A_B_1__CDKN1A_CCNE_A_B_1_Ser130u_,_Cyt__CCNB_CDK1_Thr14_Tyr15u_CDKN1A_1__CDKN1A_CCNE_A_B_1_Ser130u_,_Cyt__CCNB_CDK1_Thr14_Tyr15p_CDKN1A_1__CDKN1A_CCNE_A_B_1_Ser130u_,_Cyt__CDKN1A_CCNE_A_B_Ser130p_,_Cyt__CCNA_CDKN1A_B_1__CDKN1B_CCNE_A_1_Thr187u_,_Cyt__CCNE_CDKN1A_B_1__CDKN1B_CCNE_A_1_Thr187u_,_Cyt__CDKN1B_CCNE_A_Thr187p_,_Nuc__CDKN1A_CCNE_A_B_Ser130u_,_Nuc__CDKN1B_CCNE_A_Thr187u_,_Nuc__CCNA_CDKN1A_B_1__CDKN1A_CCNE_A_B_1_Ser130u_,_Nuc__CCNE_CDKN1A_B_1__CDKN1A_CCNE_A_B_1_Ser130u_,_Nuc__CCNB_CDK1_Thr14_Tyr15u_CDKN1A_1__CDKN1A_CCNE_A_B_1_Ser130u_,_Nuc__CCNB_CDK1_Thr14_Tyr15p_CDKN1A_1__CDKN1A_CCNE_A_B_1_Ser130u_,_Nuc__CDKN1A_CCNE_A_B_Ser130p_,_Cyt__CCNA_CDKN1A_B_1__CDKN1B_CCNE_A_1_Thr187p_,_Nuc__CCNA_CDKN1A_B_1__CDKN1B_CCNE_A_1_Thr187u_,_Cyt__CCNE_CDKN1A_B_1__CDKN1B_CCNE_A_1_Thr187p_,_Nuc__CCNE_CDKN1A_B_1__CDKN1B_CCNE_A_1_Thr187u_,_Nuc__CDKN1B_CCNE_A_Thr187p_,_Nuc__CCNA_CDKN1A_B_1__CDKN1B_CCNE_A_1_Thr187p_,_Nuc__CCNE_CDKN1A_B_1__CDKN1B_CCNE_A_1_Thr187p_
19985.16337,97475907115,610034847.4,5720066.604,12653779.07,17432872.55,247956.8954,222258647,69403833.55,2.1441E+12,1041313510,422604.8865,2030284019,40510.95173,2.164792344,219928542.5,1.54957E+12,2.7956E+11,2.35275E+11,7.30084E+11,159268529,250340329.4,4.53357E+11,5003127.749,9898149.213,91278.61643,1.00152E+13,997038676.1,4.21684E+12,1.6748E+11,1.41393E+13,2.54787E+12,56763855,5.26437E+11,1.47223E+13,18594176675,954419.5296,0,64870325624,12292.51355,22924092885,8949782321,9716751.866,143057716.5,5378735608,12407347.35,660729082.8,3665621723,37380116426,1.76246E+12,148084020.5,19704641.24,88562.40738,5.961736686,39444210.46,315624045.7,7.83049E+12,1092050603,723861942.4,524645847.8,2133656642,86724761080,1026878.227,181871122.9,386551.7983,8114.254817,6013885.745,6021810.299,189.7010647,1.40175E+12,1669780200,1.24633E+12,1.44149E+11,1.08506E+14,3.45031E+11,138884938.1,4.69131E+12,1.739E+12,66730906568,5792887.166,5792887.166,5792887.166,5792887.166,5792887.166,11569.60218,11569.60218,11569.60218,11569.60218,11569.60218,217543.2316,217543.2316,217543.2316,217543.2316,217543.2316,2.15184E+11,0,6022000,55523670150,17773.72886,0,110963.4787,6004226.271,1556360.918,48708232.96,160988879.7,447942.0233,24298.28474,23.98471384,32567.07339,315.5755064,3509.599395,2108.847895,61863705.15,298950861.6,7446506330,68972683.04,9301327935,1594749.113,47155732.18,241824.1052,181164962.8,531098.982,4533386888,222054909.1,444382727.1
20186.75766,97475907115,612791747.5,5718745.778,12796044.09,17693593.47,252263.3045,219857094.1,69652638.32,2.14005E+12,1043735382,424024.9982,2070440804,40793.19209,2.181873865,218531797.2,1.54968E+12,2.79421E+11,2.39333E+11,7.3712E+11,162819738.2,248595531.4,4.4733E+11,5124804.288,10057890.02,94538.10558,9.96175E+12,1006586749,4.26384E+12,1.69276E+11,1.41389E+13,2.54786E+12,57565310.32,5.33307E+11,1.46614E+13,18594041191,965396.9184,0,64870325624,12292.51355,22924092885,8990207600,9664091.821,144575502.6,5459216816,12592095.72,653401758.5,3678486179,37317938098,1.76656E+12,148700853.8,20127512.02,89192.83136,6.010484949,39649233.87,320955645.3,7.8266E+12,1104464046,728629277.1,531684282.5,2113534930,85578397926,1051733.625,184812812.2,400337.5396,8436.352903,6013563.647,6021801.723,198.2770913,1.39427E+12,1685674230,1.26022E+12,1.45695E+11,1.08503E+14,3.4503E+11,140845859.8,4.75253E+12,1.73181E+12,66730423798,5790774.337,5790774.337,5790774.337,5790774.337,5790774.337,11467.48278,11467.48278,11467.48278,11467.48278,11467.48278,219758.1798,219758.1798,219758.1798,219758.1798,219758.1798,2.1766E+11,0,6022000,55523670150,17773.72886,0,110192.436,6004226.271,1540753.274,49010061.69,159984007.9,452998.5733,24313.49509,24.22483768,32385.51196,310.5120511,3496.247038,2083.19789,60947607.75,300801945,7400011695,69379306.73,9306774977,1610715.798,47633776.02,240210.5636,180830698.9,521655.486,4516135069,224304798.5,443562769.2
20388.76455,97475907115,615556308.8,5717427.807,12940115.34,17959293.15,256674.2074,217466848.2,69901375.71,2.136E+12,1046162170,425459.1814,2111618176,41083.64609,2.199605787,217155570.4,1.54971E+12,2.7928E+11,2.43479E+11,7.44165E+11,166459523,246858138.7,4.41355E+11,5249839.993,10220515.05,97923.94714,9.90779E+12,1016212594,4.31132E+12,1.71098E+11,1.41385E+13,2.54786E+12,58388855.49,5.40188E+11,1.46004E+13,18593904364,976533.0194,0,64870325624,12292.51355,22924092885,9030745287,9611222.041,146111477.7,5541235005,12780453.46,646109193.1,3691342421,37255617731,1.77067E+12,149323827.3,20559538.82,89841.28531,6.061034948,39855864.6,326399855.1,7.82262E+12,1117074607,733333739.3,538822056.5,2093463001,84442021846,1077274.215,187807648.2,414657.036,8771.939852,6013228.06,6021792.737,207.2626124,1.38672E+12,1701695559,1.27425E+12,1.47263E+11,1.085E+14,3.4503E+11,142860826.6,4.81384E+12,1.7246E+12,66729936217,5788637.15,5788637.15,5788637.15,5788637.15,5788637.15,11365.07935,11365.07935,11365.07935,11365.07935,11365.07935,221997.771,221997.771,221997.771,221997.771,221997.771,2.20171E+11,0,6022000,55523670150,17773.72886,0,109426.9007,6004226.271,1525312.473,49316700.66,158979955.3,458163.7732,24327.48253,24.4682051,32203.81861,305.5001695,3482.79882,2057.887374,60041303.65,302682529.6,7353554971,69790380.2,9311745693,1626898.159,48116073.31,238594.4633,180483001.2,512314.2077,4498759406,226574689,442709859.4
20591.1858,97475907115,618328347.1,5716115.457,13086019.25,18230075.64,261192.8622,215088161.1,70150036.62,2.13194E+12,1048593803,426907.6333,2153847004,41382.70991,2.218019693,215800089.3,1.54968E+12,2.79135E+11,2.47715E+11,7.51217E+11,170190550.9,245128803.5,4.35432E+11,5378348.376,10386077.45,101441.3308,9.85329E+12,1025915877,4.35928E+12,1.72947E+11,1.41381E+13,2.54786E+12,59234166.47,5.4708E+11,1.45393E+13,18593766176,987830.0659,0,64870325624,12292.51355,22924092885,9071392680,9558151.716,147665897.7,5624822299,12972508.48,638852148.7,3704189904,37193156825,1.77479E+12,149953027.1,21000937.25,90508.64096,6.113474585,40064185.82,331959083,7.81856E+12,1129887177,737974228.9,546061100.7,2073446572,83315643559,1103523.151,190856609.7,429532.1844,9121.599799,6012878.4,6021783.322,216.6778655,1.37909E+12,1717843542,1.28843E+12,1.48855E+11,1.08497E+14,3.4503E+11,144929045.7,4.87526E+12,1.71739E+12,66729443757,5786475.277,5786475.277,5786475.277,5786475.277,5786475.277,11262.41013,11262.41013,11262.41013,11262.41013,11262.41013,224262.3126,224262.3126,224262.3126,224262.3126,224262.3126,2.22719E+11,0,6022000,55523670150,17773.72886,0,108666.901,6004226.271,1510038.119,49628252.63,157976807.9,463441.1249,24340.23009,24.71486052,32021.9984,300.5399486,3469.255111,2032.914157,59144769.57,304593245.4,7307140137,70206011.77,9316233431,1643299.152,48602615.43,236975.848,180121789.3,503075.3404,4481260379,228864539.3,441823800.2
20794.02319,97475907115,621107683,5714811.615,13233783.05,18506047.27,265822.6642,212721281.3,70398612.56,2.12787E+12,1051030215,428370.5547,2197159247,41690.80115,2.237148977,214465589.3,1.54958E+12,2.78987E+11,2.52045E+11,7.58277E+11,174015582,243408168.9,4.29562E+11,5510447.685,10554631.42,105095.6706,9.79825E+12,1035696265,4.40771E+12,1.74825E+11,1.41377E+13,2.54786E+12,60101031.44,5.53983E+11,1.44781E+13,18593626608,999290.3029,0,64870325624,12292.51355,22924092885,9112147152,9504890.238,149239027,5710011525,13168351.86,631631375.9,3717028115,37130556689,1.77891E+12,150588540.9,21451928.75,91195.81727,6.167896797,40274283.73,337635790.4,7.81441E+12,1142906770,742549639.2,553403383.7,2053491243,82199273775,1130504.55,193960696,444985.8277,9485.942844,6012514.057,6021773.456,226.5441112,1.37138E+12,1734117533,1.30274E+12,1.5047E+11,1.08494E+14,3.45029E+11,147049999.1,4.93677E+12,1.71016E+12,66728946349,5784288.384,5784288.384,5784288.384,5784288.384,5784288.384,11159.49368,11159.49368,11159.49368,11159.49368,11159.49368,226552.1224,226552.1224,226552.1224,226552.1224,226552.1224,2.25304E+11,0,6022000,55523670150,17773.72886,0,107912.4613,6004226.271,1494929.815,49944821.51,156974649.6,468834.2773,24351.72134,24.96484906,31840.05934,295.6314762,3455.616316,2008.275969,58257982.31,306534729.7,7260771079,70626314.59,9320231734,1659921.775,49093392.34,235354.7844,179746990.3,493939.076,4463638510,231174301.9,440904412.9
20997.27831,97475907115,623894138.7,5713519.294,13383434.7,18787316.45,270567.1468,210366455.9,70647095.38,2.12379E+12,1053471346,429848.1485,2241587945,42008.35971,2.257028935,213152315.2,1.5494E+12,2.78836E+11,2.56469E+11,7.65345E+11,177937468.7,241696869.1,4.23744E+11,5646261.038,10726232.16,108892.6115,9.74265E+12,1045553414,4.45663E+12,1.7673E+11,1.41373E+13,2.54785E+12,60989337.87,5.60896E+11,1.44168E+13,18593485640,1010915.974,0,64870325624,12292.51355,22924092885,9153006094,9451447.245,150831136.9,5796836144,13368077.73,624447621.4,3729856557,37067818502,1.78305E+12,151230457.4,21912740.33,91903.78231,6.224399824,40486247.22,343432488.1,7.81017E+12,1156138508,747058853.1,560850902.5,2033602499,81092924338,1158243.522,197120923.3,461041.7815,9865.605806,6012134.394,6021763.116,236.8836736,1.3636E+12,1750516865,1.3172E+12,1.5211E+11,1.08491E+14,3.45029E+11,149223411.5,4.99838E+12,1.70292E+12,66728443923,5782076.125,5782076.125,5782076.125,5782076.125,5782076.125,11056.34891,11056.34891,11056.34891,11056.34891,11056.34891,228867.5263,228867.5263,228867.5263,228867.5263,228867.5263,2.27926E+11,0,6022000,55523670150,17773.72886,0,107163.6034,6004226.271,1479987.112,50266512.07,155973563.7,474347.0276,24361.94033,25.21821625,31658.00622,290.7748291,3441.882887,1983.970493,57380915.47,308507625.1,7214451643,71051406.35,9323734337,1676769.055,49588392.06,233731.3155,179358539.6,484905.5828,4445894383,233503919.7,439951539
21200.95299,97475907115,626687543.5,5712241.624,13535003.16,19073994.17,275429.9982,208023925.9,70895477.79,2.11971E+12,1055917146,431340.6225,2287167358,42335.84952,2.277696923,211860519,1.54915E+12,2.78682E+11,2.60991E+11,7.72421E+11,181959167.7,239995528.6,4.17978E+11,5785916.901,10900936.15,112838.0467,9.68651E+12,1055486993,4.50604E+12,1.78664E+11,1.41369E+13,2.54785E+12,61899062.62,5.67821E+11,1.43555E+13,18593343252,1022709.344,0,64870325624,12292.51355,22924092885,9193967006,9397832.503,152442508.8,5885330431,13571783.84,617301612.6,3742674777,37004943198,1.78719E+12,151878867.4,22383605.73,92633.55716,6.28308765,40700168.84,349351749,7.80583E+12,1169587655,751500753.3,568405702.3,2013785699,79996605867,1186766.27,200338332.4,477724.907,10261.25401,6011738.746,6021752.28,247.7200063,1.35574E+12,1767040889,1.3318E+12,1.53775E+11,1.08487E+14,3.45029E+11,151449226.2,5.06009E+12,1.69567E+12,66727936408,5779838.142,5779838.142,5779838.142,5779838.142,5779838.142,10952.9949,10952.9949,10952.9949,10952.9949,10952.9949,231208.8633,231208.8633,231208.8633,231208.8633,231208.8633,2.30585E+11,0,6022000,55523670150,17773.72886,0,106420.345,6004226.271,1465209.545,50593430.58,154973630.2,479983.3389,24370.87169,25.47500856,31475.84647,285.9700787,3428.055297,1959.995317,56513541.71,310512583.3,7168185541,71481410.27,9326735179,1693844.084,50087601.65,232105.5049,178956380.1,475975.0156,4428028610,235853331.6,438965038.4
21405.04894,97475907115,629487728.8,5710981.852,13688518.22,19366193.68,280415.0607,205693930.2,71143752.97,2.11562E+12,1058367568,432848.1874,2333932944,42673.75955,2.299192472,210590462.6,1.54883E+12,2.78524E+11,2.65613E+11,7.79504E+11,186083737.5,238304764.9,4.12266E+11,5929549.155,11078800.91,116938.1224,9.62981E+12,1065496662,4.55593E+12,1.80628E+11,1.41365E+13,2.54785E+12,62830262.92,5.74756E+11,1.4294E+13,18593199424,1034672.676,0,64870325624,12292.51355,22924092885,9235027416,9344055.989,154073432.2,5975529342,13779571.31,610194070.7,3755482342,36941931575,1.79134E+12,152533862.9,22864764.87,93386.21805,6.344070315,40916144.39,355396200.1,7.8014E+12,1183259602,755874214.6,576069862.6,1994046104,78910329732,1216100.099,203613983,495061.1322,10673.58214,6011326.418,6021740.922,259.0777443,1.3478E+12,1783688937,1.34655E+12,1.55465E+11,1.08484E+14,3.45028E+11,153727583.5,5.1219E+12,1.68841E+12,66727423733,5777574.067,5777574.067,5777574.067,5777574.067,5777574.067,10849.45105,10849.45105,10849.45105,10849.45105,10849.45105,233576.4816,233576.4816,233576.4816,233576.4816,233576.4816,2.33283E+11,0,6022000,55523670150,17773.72886,0,105682.7012,6004226.271,1450596.626,50925684.32,153974928.5,485747.3385,24378.50054,25.73527292,31293.58744,281.2172914,3414.134064,1936.347985,55655832.46,312550262,7121976434,71916454.51,9329228399,1711149.981,50591006.33,230477.4164,178540462.9,467147.5178,4410041862,238222467.3,437944791.1
21609.56781,97475907115,632294528.5,5709743.344,13844010.47,19664030.47,285526.3388,203376705.3,71391914.58,2.11152E+12,1060822572,434371.0568,2381921413,43022.60498,2.321557422,209342418.4,1.54844E+12,2.78362E+11,2.70339E+11,7.86596E+11,190314342.7,236625189,4.06605E+11,6077297.387,11259885.05,121199.2505,9.57255E+12,1075582077,4.60631E+12,1.82621E+11,1.41361E+13,2.54785E+12,63783066.58,5.81702E+11,1.42324E+13,18593054137,1046808.237,0,64870325624,12292.51355,22924092885,9276184889,9290127.879,155724204.7,6067468530,13991544.85,603125708.7,3768278847,36878784290,1.7955E+12,153195537.2,23356464.13,94162.89906,6.407464295,41134273.26,361568525,7.79687E+12,1197159866,760178106.6,583845500.6,1974388876,77834107701,1246273.478,206948954.6,513077.5048,11103.3154,6010896.685,6021729.017,270.9827482,1.33978E+12,1800460332,1.36144E+12,1.57181E+11,1.08481E+14,3.45028E+11,156058795.9,5.1838E+12,1.68113E+12,66726905823,5775283.524,5775283.524,5775283.524,5775283.524,5775283.524,10745.73703,10745.73703,10745.73703,10745.73703,10745.73703,235970.7394,235970.7394,235970.7394,235970.7394,235970.7394,2.3602E+11,0,6022000,55523670150,17773.72886,0,104950.6843,6004226.271,1436147.852,51263381.58,152977536.4,491643.3268,24384.81255,25.99905682,31111.23695,276.5165288,3400.119751,1913.025991,54807758.15,314621325.4,7075827930,72356672.44,9331208332,1728689.903,51098589.52,228847.1179,178110747.2,458423.2201,4391934866,240611248.3,436890697.5
21814.51152,97475907115,635107783.6,5708529.579,14001511.65,19967622.85,290768.0159,201072481,71639957.22,2.10741E+12,1063282129,435909.4498,2431170865,43382.92954,2.344836126,208116667.2,1.54798E+12,2.78197E+11,2.75171E+11,7.93695E+11,194654266.6,234957403.7,4.00998E+11,6229307.418,11444248.59,125628.1261,9.51474E+12,1085742906,4.65718E+12,1.84645E+11,1.41356E+13,2.54784E+12,64757669.68,5.88659E+11,1.41707E+13,18592907368,1059118.31,0,64870325624,12292.51355,22924092885,9317437095,9236058.437,157395135.3,6161184524,14207813.21,596097219.4,3781063933,36815501757,1.79966E+12,153863986.1,23858957.46,94964.79715,6.473393067,41354659.04,367871475.9,7.79224E+12,1211294129,764411300.9,591734786,1954819059,76767950222,1277316.147,210344352.8,531802.2644,11551.2117,6010448.788,6021716.538,283.4622049,1.33169E+12,1817354413,1.37648E+12,1.58923E+11,1.08478E+14,3.45027E+11,158443343.3,5.24579E+12,1.67385E+12,66726382604,5772966.118,5772966.118,5772966.118,5772966.118,5772966.118,10641.87263,10641.87263,10641.87263,10641.87263,10641.87263,238392.009,238392.009,238392.009,238392.009,238392.009,2.38796E+11,0,6022000,55523670150,17773.72886,0,104224.3029,6004226.271,1421862.677,51606632.27,151981529,497675.7945,24389.79397,26.26640867,30928.80303,271.8678396,3386.012944,1890.026748,53969286.74,316726447.5,7029743502,72802203.49,9332669531,1746467.07,51610333.7,227214.6798,177667200.2,449802.2262,4373708379,243019591.7,435802676.8
22019.8817,97475907115,637927333.8,5707344.152,14161054.19,20277091.14,296144.4483,198781487.3,71887875.71,2.1033E+12,1065746208,437463.587,2481720710,43755.30578,2.369075533,206913502.9,1.54744E+12,2.78029E+11,2.80113E+11,8.00803E+11,199106902.9,233302008.4,3.95443E+11,6385731.209,11631952.47,130231.7287,9.45636E+12,1095978799,4.70855E+12,1.867E+11,1.41352E+13,2.54784E+12,65754325.82,5.95627E+11,1.4109E+13,18592759097,1071605.161,0,64870325624,12292.51355,22924092885,9358781684,9181858.177,159086539.7,6256714465,14428488.77,589109295.7,3793837250,36752084327,1.80383E+12,154539306,24372505.22,95793.17287,6.541987344,41577409.1,374307858,7.7875E+12,1225668194,768572660.5,599739920.1,1935341632,75711869358,1309259.1,213801300.1,551264.8506,12018.06181,6009981.938,6021703.455,296.5446404,1.32352E+12,1834370489,1.39166E+12,1.60692E+11,1.08474E+14,3.45027E+11,160881846.1,5.30788E+12,1.66655E+12,66725854001,5770621.452,5770621.452,5770621.452,5770621.452,5770621.452,10537.87798,10537.87798,10537.87798,10537.87798,10537.87798,240840.67,240840.67,240840.67,240840.67,240840.67,2.41612E+11,0,6022000,55523670150,17773.72886,0,103503.5641,6004226.271,1407740.555,51955546.99,150986981.6,503849.4153,24393.43155,26.53737712,30746.29445,267.2712725,3371.814292,1867.347653,53140386.25,318866306.5,6983726628,73253192.11,9333606748,1764484.717,52126218.92,225580.179,177209797.7,441284.6366,4355363241,245447403.1,434680669.8
22225.6802,97475907115,640753024.8,5706190.765,14322671.67,20592558.45,301660.1872,196503948.2,72135665.74,2.09917E+12,1068214790,439033.6942,2533611855,44140.33798,2.394325461,205733229.5,1.54683E+12,2.77856E+11,2.85166E+11,8.07918E+11,203675772.6,231659596.1,3.89941E+11,6546727.583,11823059,135017.3474,9.39742E+12,1106289417,4.76041E+12,1.88788E+11,1.41347E+13,2.54784E+12,66773346.14,6.02605E+11,1.40471E+13,18592609303,1084271.07,0,64870325624,12292.51355,22924092885,9400216394,9127537.695,160798744.9,6354096362,14653688.19,582162611.9,3806598494,36688532136,1.80801E+12,155221595.5,24897375.77,96649.3567,6.613385836,41802635.44,380880547.2,7.78265E+12,1240288032,772661050.8,607863157.5,1915961467,74665876132,1342134.726,217320944.5,571496.0055,12504.69206,6009495.308,6021689.74,310.2600395,1.31527E+12,1851507878,1.40698E+12,1.62488E+11,1.08471E+14,3.45027E+11,163375065.7,5.37007E+12,1.65924E+12,66725319936,5768249.11,5768249.11,5768249.11,5768249.11,5768249.11,10433.77334,10433.77334,10433.77334,10433.77334,10433.77334,243317.1163,243317.1163,243317.1163,243317.1163,243317.1163,2.44469E+11,0,6022000,55523670150,17773.72886,0,102788.4716,6004226.271,1393780.907,52310237.85,149993966.8,510169.0695,24395.71268,26.81201166,30563.7203,262.7268643,3357.524474,1844.98604,52321022.64,321041589.8,6937780671,73709789.04,9334014959,1782746.134,52646224.09,223943.6952,176738523.9,432870.5265,4336900329,247894582.7,433524637.5
