	observableId	simulationConditionId	measurement	time
167	obs_cycB1__nuc_median	wt	1.444163271126574	46530
168	obs_cycB1__nuc_median	wt	1.4737573830669914	47235
169	obs_cycB1__nuc_median	wt	1.5017547725620963	47940
170	obs_cycB1__nuc_median	wt	1.528014064789765	48645
171	obs_cycB1__nuc_median	wt	1.5523648738709552	49350
172	obs_cycB1__nuc_median	wt	1.5745934305787843	50055
173	obs_cycB1__nuc_median	wt	1.5944187808149326	50760
174	obs_cycB1__nuc_median	wt	1.6114508429004717	51465
175	obs_cycB1__nuc_median	wt	1.625110582441924	52170
176	obs_cycB1__nuc_median	wt	1.6344619234104314	52875
177	obs_cycB1__nuc_median	wt	1.637806171206633	53580
178	obs_cycB1__nuc_median	wt	1.6314935982696943	54285
179	obs_cycB1__nuc_median	wt	1.6052811385751014	54990
180	obs_cycB1__nuc_median	wt	1.5202044316940035	55695
181	obs_cycB1__nuc_median	wt	1.3156613082568975	56400
182	obs_cycB1__nuc_median	wt	1.0422403620171954	57105
183	obs_cycB1__nuc_median	wt	0.784280061237356	57810
184	obs_cycB1__nuc_median	wt	0.5796097098979749	58515
185	obs_cycB1__nuc_median	wt	0.43070476577561617	59220
186	obs_cycB1__nuc_median	wt	0.3269265898285972	59925
187	obs_cycB1__nuc_median	wt	0.2557496048760441	60630
188	obs_cycB1__nuc_median	wt	0.20652789125692383	61335
189	obs_cycB1__nuc_median	wt	0.17126157223195776	62040
190	obs_cycB1__nuc_median	wt	0.14435787536280492	62745
191	obs_cycB1__nuc_median	wt	0.12204453699157909	63450
192	obs_cycB1__nuc_median	wt	0.10192237387404397	64155
193	obs_cycB1__nuc_median	wt	0.08287573764786242	64860
194	obs_cycB1__nuc_median	wt	0.06506557468152532	65565
195	obs_cycB1__nuc_median	wt	0.04954785319565645	66270
196	obs_cycB1__nuc_median	wt	0.037400775504464474	66975
197	obs_cycB1__nuc_median	wt	0.02893649634290856	67680
198	obs_cycB1__nuc_median	wt	0.023632569421530778	68385
199	obs_cycB1__nuc_median	wt	0.02060949936867653	69090
200	obs_cycB1__nuc_median	wt	0.019067127735762194	69795
201	obs_cycB1__nuc_median	wt	0.018494496156118808	70500
202	obs_cycE__nuc_median	wt	0.46449827999999993	0
203	obs_cycE__nuc_median	wt	0.5113320031009638	705
204	obs_cycE__nuc_median	wt	0.564415161103742	1410
205	obs_cycE__nuc_median	wt	0.6244890734456129	2115
206	obs_cycE__nuc_median	wt	0.692157606619209	2820
207	obs_cycE__nuc_median	wt	0.7674720782014749	3525
208	obs_cycE__nuc_median	wt	0.8493965777622028	4230
209	obs_cycE__nuc_median	wt	0.9353822601236153	4935
210	obs_cycE__nuc_median	wt	1.0213916917082175	5640
211	obs_cycE__nuc_median	wt	1.1025429200068795	6345
212	obs_cycE__nuc_median	wt	1.174118618707976	7050
213	obs_cycE__nuc_median	wt	1.2324613420874246	7755
214	obs_cycE__nuc_median	wt	1.2754434534851595	8460
215	obs_cycE__nuc_median	wt	1.3024919598617024	9165
216	obs_cycE__nuc_median	wt	1.3143168385449213	9870
217	obs_cycE__nuc_median	wt	1.312507922471176	10575
218	obs_cycE__nuc_median	wt	1.2991277789167477	11280
219	obs_cycE__nuc_median	wt	1.2763705941355867	11985
220	obs_cycE__nuc_median	wt	1.2463155315155765	12690
221	obs_cycE__nuc_median	wt	1.210774905256478	13395
222	obs_cycE__nuc_median	wt	1.1712222183302101	14100
223	obs_cycE__nuc_median	wt	1.128779454965127	14805
224	obs_cycE__nuc_median	wt	1.0842432643791489	15510
225	obs_cycE__nuc_median	wt	1.0381337214854907	16215
226	obs_cycE__nuc_median	wt	0.9907541971466977	16920
227	obs_cycE__nuc_median	wt	0.9422562982971343	17625
228	obs_cycE__nuc_median	wt	0.8927082651145977	18330
229	obs_cycE__nuc_median	wt	0.842168707335018	19035
230	obs_cycE__nuc_median	wt	0.790767860958977	19740
231	obs_cycE__nuc_median	wt	0.7387938280726843	20445
232	obs_cycE__nuc_median	wt	0.6867681593773508	21150
233	obs_cycE__nuc_median	wt	0.6354753223181889	21855
234	obs_cycE__nuc_median	wt	0.5859018131735767	22560
235	obs_cycE__nuc_median	wt	0.5390712638860492	23265
236	obs_cycE__nuc_median	wt	0.49583116458222315	23970
237	obs_cycE__nuc_median	wt	0.45669254806159476	24675
238	obs_cycE__nuc_median	wt	0.4217908872321143	25380
239	obs_cycE__nuc_median	wt	0.390956715564785	26085
240	obs_cycE__nuc_median	wt	0.3638342830432968	26790
241	obs_cycE__nuc_median	wt	0.3399907743513432	27495
242	obs_cycE__nuc_median	wt	0.3189903422393641	28200
243	obs_cycE__nuc_median	wt	0.30043297514504497	28905
244	obs_cycE__nuc_median	wt	0.283969053758711	29610
245	obs_cycE__nuc_median	wt	0.2693005997983654	30315
246	obs_cycE__nuc_median	wt	0.25617664303459453	31020
247	obs_cycE__nuc_median	wt	0.24438672394603048	31725
248	obs_cycE__nuc_median	wt	0.233754366589801	32430
249	obs_cycE__nuc_median	wt	0.22413129003403345	33135
250	obs_cycE__nuc_median	wt	0.21539245694005535	33840
251	obs_cycE__nuc_median	wt	0.20743200560801664	34545
252	obs_cycE__nuc_median	wt	0.20015991310148235	35250
253	obs_cycE__nuc_median	wt	0.19349927063109368	35955
254	obs_cycE__nuc_median	wt	0.1873840877094348	36660
255	obs_cycE__nuc_median	wt	0.181757484580635	37365
256	obs_cycE__nuc_median	wt	0.17657022535306502	38070
257	obs_cycE__nuc_median	wt	0.1717795207876534	38775
258	obs_cycE__nuc_median	wt	0.16734803486664138	39480
259	obs_cycE__nuc_median	wt	0.16324306128919025	40185
260	obs_cycE__nuc_median	wt	0.15943585756732617	40890
261	obs_cycE__nuc_median	wt	0.15590105987027275	41595
262	obs_cycE__nuc_median	wt	0.15261621242812318	42300
263	obs_cycE__nuc_median	wt	0.1495613634021258	43005
264	obs_cycE__nuc_median	wt	0.14671871894006178	43710
265	obs_cycE__nuc_median	wt	0.1440723435632133	44415
266	obs_cycE__nuc_median	wt	0.1416078956178837	45120
267	obs_cycE__nuc_median	wt	0.13931239211202662	45825
268	obs_cycE__nuc_median	wt	0.137173980390786	46530
269	obs_cycE__nuc_median	wt	0.13518171476203547	47235
270	obs_cycE__nuc_median	wt	0.13332530948230117	47940
271	obs_cycE__nuc_median	wt	0.13159483830802104	48645
272	obs_cycE__nuc_median	wt	0.1299803217891274	49350
273	obs_cycE__nuc_median	wt	0.12847108908449273	50055
274	obs_cycE__nuc_median	wt	0.1270546785323665	50760
275	obs_cycE__nuc_median	wt	0.12571473647586004	51465
276	obs_cycE__nuc_median	wt	0.12442654298357644	52170
277	obs_cycE__nuc_median	wt	0.12314618031424357	52875
278	obs_cycE__nuc_median	wt	0.12177946025564847	53580
279	obs_cycE__nuc_median	wt	0.12006768787351485	54285
280	obs_cycE__nuc_median	wt	0.1169645859536286	54990
281	obs_cycE__nuc_median	wt	0.10596270986640752	55695
282	obs_cycE__nuc_median	wt	0.08080009139443596	56400
283	obs_cycE__nuc_median	wt	0.06134264811200792	57105
284	obs_cycE__nuc_median	wt	0.05301278152642973	57810
285	obs_cycE__nuc_median	wt	0.051979491974188934	58515
286	obs_cycE__nuc_median	wt	0.05558142996368785	59220
287	obs_cycE__nuc_median	wt	0.06269450812953148	59925
288	obs_cycE__nuc_median	wt	0.07292316964935391	60630
