observableId	simulationConditionId	measurement	time	noiseParameter
obs_cycA__nuc_median	wt	0.5148180921255292	25365.29834	0.854607174
obs_cycA__nuc_median	wt	0.5144265077039354	25578.201	0.853620463
obs_cycA__nuc_median	wt	0.5141782937730772	25791.56399	0.852634892
obs_cycA__nuc_median	wt	0.514111404440642	26005.3893	0.851650458
obs_cycA__nuc_median	wt	0.5142638223640688	26219.67898	0.850667161
obs_cycA__nuc_median	wt	0.5146731289180525	26434.43493	0.849684999
obs_cycA__nuc_median	wt	0.5153761493108815	26649.6593	0.848703971
obs_cycA__nuc_median	wt	0.5164086866727247	26865.35411	0.847724076
obs_cycA__nuc_median	wt	0.5178053630315386	27081.52144	0.846745312
obs_cycA__nuc_median	wt	0.5195995665537609	27298.16332	0.845767679
obs_cycA__nuc_median	wt	0.5218234960651955	27515.28189	0.844791174
obs_cycA__nuc_median	wt	0.5245082913944998	27732.87918	0.843815796
obs_cycA__nuc_median	wt	0.5276842282836264	27950.9574	0.842841545
obs_cycA__nuc_median	wt	0.5313809777056191	28169.51858	0.841868418
obs_cycA__nuc_median	wt	0.5356278688797186	28388.56493	0.840896415
obs_cycA__nuc_median	wt	0.5404541475700811	28608.09863	0.839925535
obs_cycA__nuc_median	wt	0.5458891853277013	28828.12173	0.838955775
obs_cycA__nuc_median	wt	0.5519626440712877	29048.63656	0.837987135
obs_cycA__nuc_median	wt	0.558704507738324	29269.6453	0.837019613
obs_cycA__nuc_median	wt	0.5661450033874016	29491.15009	0.836053208
obs_cycA__nuc_median	wt	0.5743143686074972	29713.15316	0.835087919
obs_cycA__nuc_median	wt	0.5832424397130347	29935.65686	0.834123745
obs_cycA__nuc_median	wt	0.5929580338443592	30158.66336	0.833160684
obs_cycA__nuc_median	wt	0.6034881588353012	30382.175	0.832198735
obs_cycA__nuc_median	wt	0.6148570064769869	30606.19403	0.831237896
obs_cycA__nuc_median	wt	0.6270848027410674	30830.72277	0.830278167
obs_cycA__nuc_median	wt	0.6401865204086734	31055.76356	0.829319546
obs_cycA__nuc_median	wt	0.6541705357554981	31281.31872	0.828362031
obs_cycA__nuc_median	wt	0.669037315320232	31507.39063	0.827405623
obs_cycA__nuc_median	wt	0.6847782149080901	31733.98164	0.826450318
obs_cycA__nuc_median	wt	0.701374510787323	31961.09413	0.825496117
obs_cycA__nuc_median	wt	0.7187967503698272	32188.73056	0.824543017
obs_cycA__nuc_median	wt	0.7370045095829922	32416.89326	0.823591017
obs_cycA__nuc_median	wt	0.7559466093316551	32645.58476	0.822640117
obs_cycA__nuc_median	wt	0.7755618003336926	32874.80752	0.821690315
obs_cycA__nuc_median	wt	0.7957798994814635	33104.56395	0.820741609
obs_cycA__nuc_median	wt	0.8165232985808333	33334.85655	0.819793998
obs_cycA__nuc_median	wt	0.8377087869030104	33565.68788	0.818847482
obs_cycA__nuc_median	wt	0.8592494886852058	33797.06039	0.817902059
obs_cycA__nuc_median	wt	0.8810568971674468	34028.97668	0.816957727
obs_cycA__nuc_median	wt	0.9030427923669067	34261.43934	0.816014485
obs_cycA__nuc_median	wt	0.9251209585315376	34494.45085	0.815072332
obs_cycA__nuc_median	wt	0.9472087887863292	34728.01394	0.814131268
obs_cycA__nuc_median	wt	0.9692284130494151	34962.13106	0.813191289
obs_cycA__nuc_median	wt	0.9911076945082455	35196.80503	0.812252396
obs_cycA__nuc_median	wt	1.0127807924332544	35432.03838	0.811314587
obs_cycA__nuc_median	wt	1.034188554433037	35667.83377	0.810377861
obs_cycA__nuc_median	wt	1.055278645124842	35904.194	0.809442217
obs_cycA__nuc_median	wt	1.0760054560294359	36141.12168	0.808507652
obs_cycA__nuc_median	wt	1.0963298955397212	36378.61962	0.807574167
obs_cycA__nuc_median	wt	1.1162190573408193	36616.69054	0.806641759
obs_cycA__nuc_median	wt	1.1356458388317028	36855.33718	0.805710428
obs_cycA__nuc_median	wt	1.15458848566405	37094.56235	0.804780172
obs_cycA__nuc_median	wt	1.1730301460401331	37334.36892	0.803850991
obs_cycA__nuc_median	wt	1.1909583839113511	37574.75962	0.802922882
obs_cycA__nuc_median	wt	1.2083647669084625	37815.73741	0.801995845
obs_cycA__nuc_median	wt	1.225244403846482	38057.30507	0.801069878
obs_cycA__nuc_median	wt	1.2415955654579114	38299.46549	0.80014498
obs_cycA__nuc_median	wt	1.2574193077648637	38542.22167	0.79922115
obs_cycA__nuc_median	wt	1.2727191069164303	38785.57656	0.798298386
obs_cycA__nuc_median	wt	1.2875006112217762	39029.53303	0.797376688
obs_cycA__nuc_median	wt	1.301771301796232	39274.09408	0.796456055
obs_cycA__nuc_median	wt	1.3155402745606153	39519.26273	0.795536484
obs_cycA__nuc_median	wt	1.3288180140962795	39765.04206	0.794617975
obs_cycA__nuc_median	wt	1.3416161805043287	40011.43507	0.793700526
obs_cycA__nuc_median	wt	1.3539474412307946	40258.44477	0.792784137
obs_cycA__nuc_median	wt	1.365825322150267	40506.07439	0.791868805
obs_cycA__nuc_median	wt	1.3772640501321114	40754.32692	0.790954531
